registered.democrats(count),registered.republicans(count),registered.libertarians(count),registered.green(count),registered.constitution(count),registered.unaffiliated(count),registered.white(count),registered.black(count),registered.american_indian(count),registered.other(count),registered.hispanic(count),registered.male(count),registered.female(count),registered.undisclosed_gender(count),registered.total(count),cvap.all_races(count),cvap.black_aa(count),cvap.white(count),pct_cvap.black_aa(%),pct_cvap.white(%),pct_cvap.all_races.within_state(%),land.area(square_miles),cvap.density(count/squaremiles),registered_within_county_cvap.democrats(%),registered_within_county_cvap.republicans(%),registered_within_county_cvap.libertarians(%),registered_within_county_cvap.green(%),registered_within_county_cvap.constitution(%),registered_within_county_cvap.unaffiliated(%),registered_within_county_cvap.total(%),pct_registered.within_race_cvap.black_aa(%),pct_registered.among_all_races_cvap.black_aa(%),pct_registered.among_registered.black_aa(%),pct_registered.within_race_cvap.white(%),pct_registered.among_all_races_cvap.white(%),pct_registered.among_registered.white(%),most_registered(%),CountyName,most_new_registrants(party),most_new_registered(%)
295.0,276.0,10.0,3.0,5.0,498.0,137.0,279.0,-8.0,679.0,83.0,356.0,281.0,450.0,1087.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.21069773089257282,0.19712736856389768,0.007142295962460077,0.002142688788738023,0.0035711479812300453,0.3556863389305107,0.7763675711194082,1.1279107373867987,0.19927005735263847,0.05311836089367716,0.13123485291158943,0.09784945468571493,-0.43033710678651005,0.19712736856389768,CABARRUS,unaffiliated,0.3556863389305107
403.0,357.0,5.0,2.0,6.0,635.0,275.0,332.0,-8.0,809.0,94.0,483.0,406.0,519.0,1408.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.2878345272871421,0.25497996585982463,0.0035711479812300384,0.0014284591924920154,0.004285377577476053,0.45353579361621854,1.0056352715143788,1.3421733505821436,0.237124225953675,0.0477588578991579,0.2634276244575773,0.19641313896765666,-0.48682167830639855,0.25497996585982463,CABARRUS,unaffiliated,0.45353579361621854
403.0,346.0,4.0,4.0,5.0,634.0,238.0,327.0,-8.0,839.0,94.0,458.0,384.0,554.0,1396.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.2878345272871421,0.24712344030111666,0.0028569183849840307,0.0028569183849840307,0.0035711479812300453,0.4528215640199704,0.9970645163594298,1.32195989650711,0.23355307797244507,0.04581313973703516,0.22798463498510557,0.1699866439065545,-0.5073468574443183,0.24712344030111666,CABARRUS,unaffiliated,0.4528215640199704
443.0,374.0,5.0,3.0,8.0,697.0,261.0,367.0,-8.0,910.0,98.0,505.0,414.0,611.0,1530.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.3164037111369815,0.2671218689960071,0.0035711479812300384,0.002142688788738023,0.005713836769968068,0.4978180285834668,1.0927712822563933,1.4836675291073647,0.2621222618222845,0.05627815430456451,0.2500167635760988,0.18641392462021145,-0.5554073660823917,0.2671218689960071,CABARRUS,unaffiliated,0.4978180285834668
442.0,361.0,6.0,3.0,7.0,700.0,217.0,360.0,-8.0,950.0,99.0,479.0,394.0,646.0,1519.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.3156894815407334,0.25783688424481,0.004285377577476046,0.002142688788738023,0.004999607173722061,0.49996071737220404,1.0849147566976853,1.4553686934023204,0.2571226546485619,0.05278057866441799,0.20786834366289497,0.15498782238539377,-0.5813718339066583,0.25783688424481,CABARRUS,unaffiliated,0.49996071737220404
467.0,373.0,7.0,2.0,7.0,730.0,219.0,377.0,-7.0,997.0,102.0,481.0,411.0,694.0,1586.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.3335452214468866,0.266407639399759,0.004999607173722054,0.0014284591924920154,0.004999607173722061,0.5213876052595907,1.1327681396461742,1.5240944372574319,0.26926455778474434,0.05587822053920988,0.2097841809316776,0.1564162815778758,-0.6121006588697497,0.266407639399759,CABARRUS,unaffiliated,0.5213876052595907
491.0,390.0,4.0,2.0,9.0,780.0,238.0,393.0,-7.0,1052.0,110.0,506.0,429.0,741.0,1676.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.3506867317567881,0.27854954253594144,0.0028569183849840307,0.0014284591924920154,0.006428066366214076,0.55709908507189,1.1970488033083058,1.588777490297531,0.28069223132468224,0.05518546618778686,0.22798463498510557,0.1699866439065545,-0.6417599409502657,0.27854954253594144,CABARRUS,unaffiliated,0.55709908507189
524.0,384.0,7.0,2.0,8.0,863.0,238.0,395.0,-6.0,1161.0,114.0,524.0,422.0,842.0,1788.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.37425630843290847,0.27426416495846695,0.004999607173722054,0.0014284591924920154,0.005713836769968068,0.6163801415603061,1.2770425180878675,1.5968628719275415,0.2821206905171749,0.04162907375886249,0.22798463498510557,0.1699866439065545,-0.6953757862556813,0.27426416495846695,CABARRUS,unaffiliated,0.6163801415603061
578.0,436.0,11.0,4.0,10.0,971.0,258.0,409.0,-6.0,1349.0,120.0,544.0,450.0,1016.0,2010.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.4128247066301931,0.31140410396325535,0.007856525558706084,0.0028569183849840307,0.007142295962460084,0.6935169379548753,1.4356014884544805,1.6534605433376441,0.2921199048646166,0.021924096860232112,0.24714300767293196,0.1842712358314742,-0.7872449697827903,0.31140410396325535,CABARRUS,unaffiliated,0.6935169379548753
605.0,446.0,15.0,4.0,10.0,1023.0,233.0,441.0,-6.0,1435.0,123.0,542.0,467.0,1094.0,2103.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.4321089057288354,0.3185463999257152,0.010713443943690115,0.0028569183849840307,0.007142295962460084,0.7306568769596709,1.5020248409053494,1.7828266494178422,0.31497525194448883,0.03217121360635744,0.22319504181315608,0.166415495925321,-0.8492511147066892,0.3185463999257152,CABARRUS,unaffiliated,0.7306568769596709
614.0,447.0,14.0,4.0,10.0,1022.0,225.0,442.0,-6.0,1450.0,123.0,542.0,462.0,1107.0,2111.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.43853697209504716,0.3192606295219633,0.009999214347444108,0.0028569183849840307,0.007142295962460084,0.7299426473634227,1.50773867767532,1.7868693402328546,0.31568948154073695,0.03181257536848392,0.21553169273802553,0.16070165915535028,-0.8587178398052799,0.3192606295219633,CABARRUS,unaffiliated,0.7299426473634227
691.0,507.0,14.0,6.0,12.0,1126.0,277.0,491.0,-4.0,1592.0,128.0,598.0,521.0,1237.0,2356.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.4935326510059923,0.36211440529672245,0.009999214347444108,0.004285377577476053,0.008570755154952113,0.8042225253730066,1.68272492875559,1.984961190168164,0.35068673175679166,0.03382101088251588,0.2653434617263599,0.1978415981601529,-0.9384467486893158,0.36211440529672245,CABARRUS,unaffiliated,0.8042225253730066
717.0,549.0,18.0,6.0,14.0,1168.0,291.0,498.0,-4.0,1687.0,128.0,611.0,534.0,1327.0,2472.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.5121026205083865,0.3921120483390581,0.012856132732428138,0.004285377577476053,0.009999214347444128,0.8342201684153423,1.76557556192013,2.0132600258732083,0.35568633893051427,0.02334224053655376,0.2787543226078384,0.20784081250759812,-0.9835913257646496,0.3921120483390581,CABARRUS,unaffiliated,0.8342201684153423
704.0,572.0,24.0,8.0,15.0,1229.0,144.0,453.0,-4.0,1959.0,128.0,531.0,426.0,1595.0,2552.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.5028176357571894,0.40853932905271506,0.017141510309904184,0.005713836769968068,0.010713443943690136,0.8777881737863495,1.822713929619809,1.83133893919792,0.32354600709944137,-0.019002457815300744,0.13794028335233577,0.10284906185943044,-1.125122813496219,0.40853932905271506,CABARRUS,unaffiliated,0.8777881737863495
748.0,616.0,23.0,8.0,15.0,1293.0,128.0,468.0,-3.0,2110.0,132.0,520.0,455.0,1728.0,2703.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.5342437379920142,0.43996543128753984,0.016427280713658177,0.005713836769968068,0.010713443943690136,0.923498867946094,1.9305625986529549,1.8919793014230208,0.33425945104313115,-0.028418045335545372,0.12261358520207466,0.09142138831948898,-1.2076965022319541,0.43996543128753984,CABARRUS,unaffiliated,0.923498867946094
770.0,658.0,26.0,9.0,16.0,1344.0,53.0,485.0,-3.0,2288.0,139.0,490.0,420.0,1913.0,2823.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.5499567891094266,0.4699630743298755,0.0185699695023962,0.006428066366214083,0.011427673539936144,0.9599245773546343,2.0162701502024873,1.9607050452781323,0.3464013541793136,-0.032312216260358184,0.05076968762273282,0.037854168601043625,-1.3170192468155193,0.4699630743298755,CABARRUS,unaffiliated,0.9599245773546343
807.0,694.0,29.0,7.0,16.0,1429.0,18.0,492.0,-2.0,2474.0,141.0,484.0,404.0,2094.0,2982.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.5763832841705288,0.49567533979472955,0.020712658291134223,0.004999607173722061,0.011427673539936144,1.0206340930355466,2.129832656005604,1.9890038809831765,0.3514009613530362,-0.04837376409818006,0.017242535419043747,0.012856132732437686,-1.4163412676446683,0.49567533979472955,CABARRUS,unaffiliated,1.0206340930355466
831.0,727.0,34.0,8.0,17.0,1446.0,-63.0,483.0,-5.0,2648.0,150.0,440.0,362.0,2261.0,3063.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.5935247944804338,0.5192449164708464,0.024283806272364372,0.005713836769968068,0.012141903136182151,1.032775996171729,2.187685253301524,1.9526196636481217,0.34497289498682093,-0.06536939769591044,-0.06034887396664601,-0.044996464563496374,-1.5112281970270658,0.5192449164708464,CABARRUS,unaffiliated,1.032775996171729
924.0,857.0,36.0,8.0,17.0,1610.0,-4.0,529.0,-5.0,2932.0,157.0,500.0,408.0,2544.0,3452.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.6599481469313098,0.6120947639828316,0.025712265464856388,0.005713836769968068,0.012141903136182151,1.1499096499560721,2.4655205662412243,2.138583441138408,0.3778274564141384,-0.08421747749137154,-0.003831674537565277,-0.0028569183849782576,-1.6515751835081858,0.6120947639828316,CABARRUS,unaffiliated,1.1499096499560721
1087.0,998.0,34.0,10.0,16.0,1773.0,48.0,562.0,-3.0,3311.0,169.0,539.0,476.0,2903.0,3918.0,140011,24736,104393,17.667183292741285,74.56057024090964,1.8886763995105476,0.0,383.974666519188,0.7763675711194118,0.7128011370535177,0.024283806272364372,0.007142295962460091,0.011427673539936144,1.2663290741441742,2.7983515580918663,2.271992238033633,0.40139703309025876,-0.1220970483477295,0.045980094450783326,0.034283020619810145,-1.8317418509549697,0.7128011370535177,CABARRUS,unaffiliated,1.2663290741441742
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CALDWELL,democrats,0.0
1.0,-2.0,-1.0,0.0,0.0,-6.0,-5.0,-1.0,0.0,-2.0,0.0,-3.0,-3.0,-2.0,-8.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,0.0015848111697494005,-0.003169622339498801,-0.0015848111697491785,0.0,0.0,-0.00950886701849285,-0.012678489357995204,-0.03409478349811934,-0.0015848111697494005,-0.0011289469216952952,-0.008610149644411536,-0.007924055848747003,0.004208854298383358,-0.003169622339498801,CALDWELL,democrats,0.0015848111697494005
-2.0,-3.0,-1.0,0.0,0.0,-9.0,-9.0,-2.0,0.0,-4.0,-1.0,-6.0,-6.0,-3.0,-15.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.003169622339498801,-0.0047544335092482015,-0.0015848111697491785,0.0,0.0,-0.014263300527741052,-0.023772167546241008,-0.06818956699625289,-0.003169622339498801,-0.0023600225272621955,-0.015498269359923711,-0.014263300527730394,0.00862155265812703,-0.0047544335092482015,CALDWELL,green,0.0
-2.0,-3.0,-1.0,0.0,0.0,-10.0,-10.0,-2.0,0.0,-4.0,-1.0,-7.0,-6.0,-3.0,-16.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.003169622339498801,-0.0047544335092482015,-0.0015848111697491785,0.0,0.0,-0.015848111697490452,-0.025356978715990408,-0.06818956699625289,-0.003169622339498801,-0.0022582449386847614,-0.01722029928880886,-0.015848111697479794,0.00841901752362162,-0.0047544335092482015,CALDWELL,green,0.0
-20.0,-30.0,-2.0,0.0,0.0,-20.0,-61.0,-5.0,-1.0,-5.0,-1.0,-35.0,-32.0,-5.0,-72.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.031696223394980905,-0.047544335092467804,-0.003169622339498246,0.0,0.0,-0.031696223394980905,-0.11410640422194263,-0.17047391749062513,-0.007924055848746114,-0.002389862920778363,-0.10504382566169568,-0.09667348135468501,0.006793611087289264,-0.047544335092467804,CALDWELL,green,0.0
-31.0,-36.0,-3.0,0.0,0.0,-18.0,-74.0,-7.0,-1.0,-6.0,0.0,-36.0,-46.0,-6.0,-88.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.04912914626222076,-0.05705320211096421,-0.004754433509247424,0.0,0.0,-0.028526601055482104,-0.13946338293791882,-0.23866348448687802,-0.011093678188244027,-0.00465201691120587,-0.12743021473713156,-0.11727602656142722,0.009387240628953464,-0.05705320211096421,CALDWELL,green,0.0
-64.0,220.0,-13.0,3.0,1.0,147.0,207.0,6.0,-4.0,85.0,20.0,135.0,89.0,70.0,294.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.10142791486394387,0.34865845734481127,-0.020602545206738654,0.004754433509247376,0.001584811169749123,0.2329672419531228,0.4659344839062385,0.20456870098874447,0.009508867018494627,-0.018164386945002775,0.3564601952781885,0.32805591213806906,-0.10885229624550163,0.34865845734481127,CALDWELL,republicans,0.34865845734481127
-164.0,96.0,-14.0,3.0,0.0,97.0,-59.0,-5.0,-5.0,87.0,21.0,-21.0,-36.0,75.0,18.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.2599090318388555,0.15214187229592113,-0.02218735637648772,0.004754433509247376,0.0,0.15372668346566698,0.02852660105548921,-0.17047391749062513,-0.007924055848746114,-0.011543744244471021,-0.10159976580393959,-0.09350385901520042,-0.14592059972902405,0.15214187229592113,CALDWELL,unaffiliated,0.15372668346566698
-237.0,44.0,-14.0,3.0,0.0,64.0,-207.0,-20.0,-6.0,93.0,20.0,-108.0,-116.0,84.0,-140.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.3756002472305404,0.06973169146896652,-0.02218735637648772,0.004754433509247376,0.0,0.10142791486394387,-0.22187356376487344,-0.6818956699624863,-0.03169622339498268,-0.024678398488969577,-0.3564601952782027,-0.32805591213806906,-0.15899015823771379,0.06973169146896652,CALDWELL,unaffiliated,0.10142791486394387
-256.0,33.0,-14.0,3.0,1.0,62.0,-253.0,-27.0,-6.0,115.0,19.0,-149.0,-140.0,118.0,-171.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4057116594557755,0.05229876860172311,-0.02218735637648772,0.004754433509247376,0.001584811169749123,0.09825829252444862,-0.27100271002710485,-0.9205591544493643,-0.04278990158322671,-0.035174333898552845,-0.4356735720066922,-0.4009572259465273,-0.19463277650224597,0.05229876860172311,CALDWELL,unaffiliated,0.09825829252444862
-267.0,45.0,-14.0,3.0,1.0,83.0,-257.0,-28.0,-6.0,142.0,20.0,-153.0,-144.0,148.0,-149.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.42314458232301533,0.07131650263871592,-0.02218735637648772,0.004754433509247376,0.001584811169749123,0.13153932708917893,-0.23613686429261804,-0.9546539379474979,-0.04437471275297522,-0.0393539238712064,-0.4425616917222044,-0.4072964706255249,-0.24074576096205647,0.07131650263871592,CALDWELL,unaffiliated,0.13153932708917893
-267.0,56.0,-15.0,4.0,2.0,99.0,-241.0,-28.0,-7.0,155.0,22.0,-146.0,-138.0,163.0,-121.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.42314458232301533,0.08874942550595222,-0.0237721675462369,0.006339244678996499,0.003169622339498246,0.15689630580516578,-0.19176215153964904,-0.9546539379474979,-0.04437471275297522,-0.042189349641457596,-0.41500921286012726,-0.38193949190953447,-0.2582994088286483,0.08874942550595222,CALDWELL,unaffiliated,0.15689630580516578
-263.0,75.0,-14.0,4.0,2.0,105.0,-232.0,-24.0,-7.0,172.0,21.0,-138.0,-135.0,182.0,-91.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4168053376440177,0.11886083773118372,-0.02218735637648772,0.006339244678996499,0.003169622339498246,0.16640517282365863,-0.14421781644716702,-0.8182748039549921,-0.038035468073979395,-0.03743768478833509,-0.39951094350020355,-0.36767619138178986,-0.29293611572042266,0.11886083773118372,CALDWELL,unaffiliated,0.16640517282365863
-299.0,71.0,-15.0,4.0,2.0,98.0,-286.0,-30.0,-7.0,184.0,22.0,-175.0,-160.0,196.0,-139.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4738585397549855,0.11252159305219323,-0.0237721675462369,0.006339244678996499,0.003169622339498246,0.15531149463541638,-0.22028875259512404,-1.0228435049437365,-0.04754433509247402,-0.044263667558646524,-0.4925005596597316,-0.4532559945482433,-0.31465333136365814,0.11252159305219323,CALDWELL,unaffiliated,0.15531149463541638
-298.0,69.0,-14.0,4.0,2.0,111.0,-286.0,-29.0,-7.0,196.0,23.0,-176.0,-155.0,205.0,-126.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.47227372858523964,0.10935197071269442,-0.02218735637648772,0.006339244678996499,0.003169622339498246,0.17591403984215503,-0.19968620738838183,-0.9887487214456172,-0.04595952392272462,-0.04363112531931712,-0.4925005596597316,-0.4532559945482433,-0.33725524549561214,0.10935197071269442,CALDWELL,unaffiliated,0.17591403984215503
-295.0,76.0,-14.0,4.0,2.0,118.0,-285.0,-29.0,-7.0,212.0,25.0,-174.0,-156.0,221.0,-109.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.46751929507599144,0.12044564890093312,-0.02218735637648772,0.006339244678996499,0.003169622339498246,0.18700771803039729,-0.17274441750265623,-0.9887487214456172,-0.04595952392272462,-0.045350815683717016,-0.49077852973084646,-0.4516711833784939,-0.36484709877628063,0.12044564890093312,CALDWELL,unaffiliated,0.18700771803039729
-282.0,89.0,-15.0,4.0,2.0,131.0,-273.0,-25.0,-7.0,234.0,27.0,-162.0,-154.0,245.0,-71.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4469167498692528,0.14104819410767533,-0.0237721675462369,0.006339244678996499,0.003169622339498246,0.20761026323713594,-0.11252159305219323,-0.8523695874531114,-0.03962027924372791,-0.04140755450400402,-0.4701141705842957,-0.4326534493415011,-0.4074569316803718,0.14104819410767533,CALDWELL,unaffiliated,0.20761026323713594
-309.0,60.0,-14.0,3.0,3.0,131.0,-347.0,-29.0,-7.0,257.0,29.0,-198.0,-195.0,267.0,-126.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4897066514524795,0.09508867018494982,-0.02218735637648772,0.004754433509247376,0.004754433509247376,0.20761026323713594,-0.19968620738838183,-0.9887487214456172,-0.04595952392272462,-0.04363112531931712,-0.5975443853214273,-0.5499294759029425,-0.45607561247523165,0.09508867018494982,CALDWELL,unaffiliated,0.20761026323713594
-311.0,86.0,-12.0,3.0,4.0,139.0,-341.0,-28.0,-7.0,285.0,29.0,-195.0,-192.0,296.0,-91.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4928762737919783,0.13629376059842713,-0.019017734036989475,0.004754433509247376,0.006339244678996499,0.22028875259513114,-0.14421781644716702,-0.9546539379474979,-0.04437471275297522,-0.04522387597825972,-0.5872122057481448,-0.5404206088844461,-0.5051098256458744,0.13629376059842713,CALDWELL,unaffiliated,0.22028875259513114
-309.0,93.0,-13.0,3.0,4.0,145.0,-337.0,-26.0,-7.0,293.0,29.0,-189.0,-193.0,305.0,-77.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4897066514524795,0.14738743878667293,-0.020602545206738654,0.004754433509247376,0.006339244678996499,0.229797619613624,-0.12203046007067542,-0.886464370951245,-0.04120509041347731,-0.04274674077541629,-0.5803240860326184,-0.5340813642054485,-0.5215911803523454,0.14738743878667293,CALDWELL,unaffiliated,0.229797619613624
-315.0,97.0,-13.0,3.0,4.0,153.0,-338.0,-29.0,-7.0,303.0,28.0,-185.0,-204.0,318.0,-71.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.49921551847097234,0.15372668346567053,-0.020602545206738654,0.004754433509247376,0.006339244678996499,0.24247610897161564,-0.11252159305219323,-0.9887487214456172,-0.04595952392272462,-0.04919071563489741,-0.5820461159615036,-0.5356661753751979,-0.5339333000573845,0.15372668346567053,CALDWELL,unaffiliated,0.24247610897161564
-311.0,107.0,-13.0,3.0,4.0,165.0,-327.0,-29.0,-7.0,318.0,27.0,-180.0,-199.0,334.0,-45.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.4928762737919783,0.16957479516315743,-0.020602545206738654,0.004754433509247376,0.006339244678996499,0.26149384300860845,-0.07131650263870881,-0.9887487214456172,-0.04595952392272462,-0.0518147454640383,-0.5631037867438238,-0.5182332525079545,-0.557562169856979,0.16957479516315743,CALDWELL,unaffiliated,0.26149384300860845
-321.0,163.0,-12.0,4.0,3.0,202.0,-331.0,-33.0,-7.0,410.0,27.0,-188.0,-203.0,430.0,39.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.5087243854894687,0.25832422066910965,-0.019017734036989475,0.006339244678996499,0.004754433509247376,0.3201318562893256,0.06180763562021241,-1.1251278554381088,-0.052298768601721335,-0.06804081165343145,-0.569991906459336,-0.5245724971869521,-0.710507789508199,0.25832422066910965,CALDWELL,unaffiliated,0.3201318562893256
-342.0,173.0,-10.0,4.0,4.0,197.0,-376.0,-36.0,-7.0,445.0,27.0,-220.0,-225.0,471.0,26.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.542005420054199,0.27417233236660365,-0.01584811169749123,0.006339244678996499,0.006339244678996499,0.3122078004405786,0.04120509041348441,-1.2274122059324952,-0.05705320211096865,-0.07256173914140795,-0.6474832532589403,-0.5958889998256609,-0.7754681515250894,0.27417233236660365,CALDWELL,unaffiliated,0.3122078004405786
-343.0,197.0,-12.0,4.0,4.0,213.0,-366.0,-37.0,-7.0,473.0,29.0,-219.0,-228.0,510.0,63.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.5435902312239485,0.31220780044058216,-0.019017734036989475,0.006339244678996499,0.006339244678996499,0.33756477915656546,0.09984310369419802,-1.2615069894306146,-0.05863801328071805,-0.07821205667278264,-0.6302629539701456,-0.5800408881281811,-0.8198225222383115,0.31220780044058216,CALDWELL,unaffiliated,0.33756477915656546
-342.0,241.0,-11.0,4.0,6.0,229.0,-343.0,-36.0,-7.0,513.0,30.0,-201.0,-225.0,553.0,127.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.542005420054199,0.3819394919095416,-0.017432922867240408,0.006339244678996499,0.009508867018494745,0.3629217578725523,0.20127101855814544,-1.2274122059324952,-0.05705320211096865,-0.08267534844753044,-0.5906562656059009,-0.5435902312239449,-0.8853397212225644,0.3819394919095416,CALDWELL,republicans,0.3819394919095416
-344.0,285.0,-9.0,4.0,6.0,248.0,-344.0,-38.0,-7.0,579.0,30.0,-201.0,-225.0,616.0,190.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.5451750423936979,0.451671183378501,-0.014263300527742162,0.006339244678996499,0.009508867018494745,0.3930331700977838,0.30111412225232925,-1.295601772928734,-0.06022282445046656,-0.09283572513135496,-0.592378295534786,-0.5451750423936943,-0.9954419146816633,0.451671183378501,CALDWELL,republicans,0.451671183378501
-341.0,362.0,-10.0,4.0,6.0,265.0,-307.0,-38.0,-6.0,637.0,32.0,-190.0,-203.0,679.0,286.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.5404206088844496,0.5737016434491835,-0.01584811169749123,0.006339244678996499,0.009508867018494745,0.4199749599835201,0.4532559945482575,-1.295601772928734,-0.06022282445046656,-0.10238151560004205,-0.5286631881662203,-0.4865370291129807,-1.0882590597545345,0.5737016434491835,CALDWELL,republicans,0.5737016434491835
-353.0,439.0,-6.0,4.0,7.0,305.0,-289.0,-39.0,-5.0,729.0,35.0,-180.0,-195.0,771.0,396.0,63099,2933,58071,4.648251160874182,92.0315694385014,0.8511730659213635,0.0,132.93480897457502,-0.5594383429214389,0.695732103519866,-0.009508867018494738,0.006339244678996499,0.011093678188243868,0.48336740677348544,0.6275852232206489,-1.3296965564268675,-0.06180763562021596,-0.11520422110035788,-0.49766664944637284,-0.4580104280574915,-1.2412312945524206,0.695732103519866,CALDWELL,republicans,0.695732103519866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7869,1100,6464,13.978904562206125,82.14512644554581,0.10614876393817985,0.0,25.75207148005389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAMDEN,democrats,0.0
0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,7869,1100,6464,13.978904562206125,82.14512644554581,0.10614876393817985,0.0,25.75207148005389,0.0,-0.012708095056552793,0.0,0.0,0.0,0.012708095056552793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012708095056552793,CAMDEN,unaffiliated,0.012708095056552793
0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,7869,1100,6464,13.978904562206125,82.14512644554581,0.10614876393817985,0.0,25.75207148005389,0.0,-0.012708095056552793,0.0,0.0,0.0,0.012708095056552793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012708095056552793,CAMDEN,unaffiliated,0.012708095056552793
